ingredient_id,display_name,category,subcategory,product_form,active,approved_for_base,approved_for_engines,technical_composition_complete,missing_technical_fields,pod_pac_inputs_complete,provenance_status,source_confidence,source_type,process_status,dosage_known,price_known,mapper_reference_product_id,product_version_id,current_binding_id,current_product_behavior_state,current_main_policy_status,current_binding_status,current_picker_status,searchable_before,searchable_after,selectable_before,selectable_after,base_addable_before,base_addable_after,pi_calculable_before,pi_calculable_after,current_block_reason,final_block_reason,correction_action
PI-ING-000141,WHITE CHOCOLATE RENO BIANCO · Irca Couverture · Dry,chocolate,white_chocolate_couverture,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,HEAT_REQUIRED_FOR_FUNCTION,FALSE,TRUE,2b54f9b7-5511-b297-8397-751dfd0a1ad0,7a141831-48e6-4b14-8bef-8b9657f715d0,4eca648c-2d2d-4367-95d0-8575c8ce164d,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PI_AT_0G:grams_required,"Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000142,WHITE CHOCOLATE 30% · Pi-NUTS Chocolate · Dry,chocolate,white_chocolate,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,HEAT_REQUIRED_FOR_FUNCTION,FALSE,TRUE,aa60de67-c740-9620-a5b7-4e797a279125,a382c1f5-6e0d-4af7-b3dd-010ff407c20b,af4f80f7-d8e1-49ba-affb-f8ee1014b823,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PI_AT_0G:grams_required,"Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000143,WHITE CHOCOLATE EDELWEISS · ICAM Couverture · Dry · 080008462,chocolate,white_chocolate_couverture,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,HEAT_REQUIRED_FOR_FUNCTION,FALSE,TRUE,823c0584-7711-f7b6-0720-fc0b6cc9d08d,74f12721-ef16-4432-8dcd-c847aabfde44,cca3ac4e-b270-4808-bd18-3f22705639e7,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PI_AT_0G:grams_required,"Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000144,WHITE CHOCOLATE VANINI AURUM · ICAM Couverture · Dry · 080008522,chocolate,white_chocolate_couverture,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,HEAT_REQUIRED_FOR_FUNCTION,FALSE,TRUE,c2111ab4-8107-844d-1093-3f69e830507e,7793263f-fbdd-475c-a55f-a37af31aed79,53c48bd5-8e84-4068-ae19-c882d04a2b2f,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PI_AT_0G:grams_required,"Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000145,COCONUT · Fugar Coconut · Dry · 40920,coconut,compound,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,ff7e4676-f54d-853d-a653-067444df3c01,c289dd44-178d-4682-a4e6-6cb76d04cec5,c914a395-b101-48c4-b974-cb5541ec050e,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000146,COCONUT FLAKES · Coconut · Dry,coconut,coconut_flakes,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,229725e3-2b35-7cb6-9b86-e01488514f80,b120315b-3a9a-4822-9933-71c021f7db3b,b40b7b63-4b36-4a58-81d8-bd293ef26850,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000147,COCONUT MEAT DESICCATED · Coconut · Dry,coconut,coconut_flakes,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,e2092c47-4b96-369d-a5ca-0a4808aecd97,1518bfd0-9e9f-4482-bc9b-d1d7b272d50f,bbbbd8c3-4285-4d9c-8b9a-849e94d9fc93,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000148,COCONUT MILK 22% · Coconut · Dry,coconut,coconut_milk,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,c88cd2f2-f3ee-da79-509e-c0436aaa17d5,7415bdd5-6bef-4509-874a-abe6a0c73f36,a4e27150-91f9-4f9a-b0c1-214cbe1e7aa4,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000149,COCONUT MILK · Coconut · Dry,coconut,coconut_milk,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,f9ff5e67-299d-3ced-a4fb-95aaf3a3ec98,27a3c3e8-534b-4e42-9ec1-047822cee131,b0e09f06-cd6d-4b61-98ce-8b2a31616b70,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000150,COCONUT · Sempre Paste · Dry,coconut,coconut_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,62fb384d-ddf8-7ee9-d763-00b3fc7ee5d0,2ceeedad-704d-4739-9dea-817fad4a31a7,c622c426-d599-4a3e-9b57-b9c72c495202,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000151,COCONUT · Pi-NUTS Paste · Dry · 100%,coconut,coconut_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,8e89c5a1-1781-2c3b-3d82-7801d8e73bad,d51d5c43-8ef3-47c0-9678-f6277544c15c,0a9914b7-29e0-4ba9-99d0-f1ba4d714ce5,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000152,COCONUT · Paste · Dry · 100%,coconut,coconut_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,8b33751f-1fcb-e600-c09c-0e60bad3c55a,03a22c55-dd07-423e-879c-7324cbee4391,e563c3ea-bb11-4658-b940-eef22a49cf1f,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000153,COCONUT · Dry,coconut,coconut_powder,powder,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,34297100-f8ef-cf7e-5182-906d8987a141,60021017-e732-4cc6-96d8-5c8b42d66501,d1acd5e6-a61e-4031-a868-33e7bac08cbe,MAIN_ALLOWED,BLOCKED_SCIENCE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000154,COCONUT · Dry,coconut,compound,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,da4eaecb-0632-3643-cb57-2e0be97086b3,dcab44ac-8fb2-4eb8-ba54-eefe112d48fd,38731e3f-8f0f-46fd-8532-072fe1e09a1f,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000155,COCONUT · Fabbri Coconut · Dry · 0004259,coconut,coconut_milk,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,bde5c743-bd6d-10d9-6cce-3e3da4019100,04dbdc6d-3fe4-41a9-9c66-966893b4b8b9,ee69bd4c-9c0c-4866-8e64-0b0e4158b083,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000156,FROZ COCONUT PUR S10 · Ravifruit Paste · Dry · S10 / 20374300,coconut,coconut_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,6456aa6c-b12f-88f4-cfd9-53841c14a8e2,8bcc2631-605a-4198-a03d-bb10fa80bb65,70504e71-db90-4531-8c13-bbd947215071,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000157,NUTTY WHITE CEREALS · Fabbri Coconut · Dry · 0010565,coconut,compound,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,a3349982-42f0-e42c-81bc-a6bf24e37ab3,0a93fc5a-273e-49d3-8d21-3d3c0e9dc7ac,2db56238-77f3-4637-aa22-172cafada239,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000158,OIL COCONUT · Coconut · Dry,coconut,coconut_oil,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,COLD_PROCESS_OK,FALSE,TRUE,2db37cb4-af51-91dc-95f8-9991d317995a,5e19d81c-66de-4689-bec6-1f5e4a9b443f,1644a31c-713b-4ac9-8c95-2fe5bc56524e,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PI_AT_0G:grams_required,"Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000159,CHESTNUT · Gotta Paste · Dry · 6049,coconut,chestnut_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,a29b603a-91d2-448b-9285-227c9c6b0651,09fe40b3-c809-4cc9-9448-edd4fa27fb38,225c48de-7cfb-48c8-9f4e-c5634911b8b9,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000160,COCONUT · MEC3 Coconut · Dry · 14020,coconut,coconut_flakes,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,23bde6fe-0422-e8f1-2dd8-0c8626b6e034,50406948-0668-466a-9304-969c856f759d,abe5abb4-2f30-4734-90d7-58092a8828ba,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000161,COCONUT · Dawn Paste · Dry,coconut,coconut_paste,paste,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,f20b96f6-d8ae-7f3f-4db7-88ae6d5b684e,570fd7d1-52a5-4a5d-bc3b-b09fd46b5d77,53394714-21b3-4718-b5eb-5859551d3018,MAIN_ALLOWED,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000162,COCONUT · PreGel Coconut · Dry · ST-50402,coconut,compound,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,6446dee1-fdbe-950c-3e0d-9bbdd2c075ee,3fa461a8-897d-4d6f-8542-f6cdc7daefd1,763a80e2-18cb-4824-9393-7e3af21a42f9,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000163,REFINED COCONUT OIL · Elstar Fats Coconut · Dry,coconut,coconut_oil,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,HEAT_REQUIRED_FOR_FUNCTION,FALSE,TRUE,56fd518a-e78a-a283-f1a5-7716e4e52f9c,53d9c515-e891-4c9c-88f9-faf7dde9c523,2a5c5ef7-7b93-4daf-b5f9-f6906539a251,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PI_AT_0G:grams_required,"Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000164,COCONUT AJOOAJ · Master Martini Coconut · Dry,coconut,coconut_oil,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,COLD_PROCESS_OK,FALSE,TRUE,f4ef4c54-bd29-5c3b-b2ea-3ec461fe456e,711a1c94-8428-4e25-85a0-6bccaedf52e6,2fa3715c-151b-4a4a-bf94-79b62d0598cc,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PI_AT_0G:grams_required,"Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000165,BLACK TEA · Tea · Dry,coffee_tea,tea,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,72136469-163c-96ee-7be7-deb7ba81df26,851a8d66-27f4-478f-acc9-6f72fc8a9481,bff12249-e8e0-42bd-a248-f9b63464eb49,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000166,COFFEE BEAN ROASTED GROUND · Coffee · Dry,coffee_tea,coffee,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,34c52536-f025-d0ec-23b3-aa75c4a4e859,5f963ae1-22cd-4aff-b9bc-b4153b307cd1,4c98c043-5fe1-495d-aac4-c36aaa91eafa,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000167,COFFEE INSTANT · Coffee · Dry,coffee_tea,coffee,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,d7b27fd3-4235-c518-af91-8f021d1e4e02,d51119fe-6192-4a02-a248-7cced32d1b6a,2b8dfa53-5644-46ad-b42c-b027d6fc1de5,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000168,GRAIN COFFEE · Coffee · Dry,coffee_tea,coffee,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,43c3d24a-5d27-3c67-7e0a-a848fec9cbf5,9ddf13e8-eb28-4284-aec4-4a8b52beff50,b393b1a5-2f30-411d-8863-439e33b33dff,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000169,MATCHA TEA · Tea · Dry,coffee_tea,matcha,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,3502f9ac-75f9-66f1-458c-e4b424dd155c,b4b26fc4-52ab-405f-aa99-3ae2769595a9,dcb46dfc-24ee-4831-9e0d-4fe75385ecb4,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000170,TE MATCHA · Comprital Coffee · Dry · P485,coffee_tea,matcha,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,a59561ee-ba7a-8c85-d43c-90b80d72770f,d0cfb4c8-534f-4b3c-92fd-524cc7a14df6,24ce29e8-9235-4c40-bc08-a89d0464e164,UNKNOWN_REQUIRES_EVIDENCE,BLOCKED_DATA,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000171,CONDENSED MILK 7.5% · Milk · Chilled,dairy,condensed_milk,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,b0bd88ba-38d7-c468-c272-3c20956f0cac,4a593443-161e-4a4e-b2ec-1ecfb1ee6083,0681f9ad-8ed4-4ad9-8301-b743edfe8e3a,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000172,BLACK CHERRY · Leagel Rippling Sauce · Chilled · 330301 / 330305,dairy,cream,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,COLD_PROCESS_OK,FALSE,TRUE,45bec6ce-40a6-4a97-1cd9-f65865400f0a,1f315f0a-a76f-4bc9-8a0a-b12bb295a208,7034e36e-8a3c-4cc9-ac24-7b320a55ce22,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PI_AT_0G:grams_required,"Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000173,BOURBON VANILLA · Montebianco Cream · Chilled,dairy,cream,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,b54436b8-3d28-7625-9a4d-9711f60ef4bc,c13c4a08-458e-4c43-944f-cc7d59545a5b,e9f57a93-36d0-4bd0-b428-fc04175ce76c,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000174,CROK VANILLA COOKIE · Master Martini Cream · Chilled · AX43MQ,dairy,cream,liquid,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,04a3607b-0424-5094-a417-53d206e236af,35db4684-4b5d-4182-8a64-cd921aad6986,20cd2e57-a992-4dcb-bc3f-88fa98176968,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000175,BURNT BUTTER · Sempre Butter · Chilled · SEMPRE328 / 110007,dairy,burnt_butter_concentrate,concentrate,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,16da6104-c10a-27fc-c76e-647ab45fff57,262458ba-f40b-4130-94a9-e89a21436c20,cf02d022-b5d8-4b0c-9037-ca13772946aa,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
PI-ING-000176,BUTTER UNSALTED · Mlekovita Butter,dairy,unsalted_butter,UNRESOLVED,TRUE,TRUE,TRUE,TRUE,NONE,TRUE,Verified,98,General,UNKNOWN,FALSE,TRUE,2ebf8d7f-8898-abc2-8ea9-62fc9b63e64b,7590ecaa-7651-4ef0-a02d-3cd5c1966952,144108e7-1084-4501-bfb6-53e6f5e5b78d,STANDARD_ONLY,NOT_APPLICABLE,ready,PINGÜINO — SPRAWDZONY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NONE,PROCESS_PRODUCTION:process_status=UNKNOWN;PI_AT_0G:grams_required,"Technical PI allowed; add exact process evidence before automatic Process/Production guidance;Add at 0 g, then enter at least 1 g from producer guidance or the user recipe"
