ingredient_id,name,category,subcategory,family,subfamily,form,role,profiles,capability,calibration_level,policy,blocked_reason,provenance,confidence
PI-ING-000677,SIMPLE PINK GRAPEFRUIT · Fabbri Base Mix · 0004278,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000678,SNACKOLOSI MIRTILLO SEEDS CRUNCHY · Fabbri Variegato · 0031511,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000679,SNACKOLOSO BOM BON · Fabbri Variegato · 0024236,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000680,YOG 30 VIT E · Fabbri Base Mix · 0004490,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000681,RED BERRY · PreGel Variegato · ST-28432,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000682,APRICOT · PreGel Variegato · ST-01662,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000683,OTTO CARAMEL BISCOTTO · PreGel Variegato · ST-42122,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000684,BISCOTTO · PreGel Variegato · ST-27122,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000685,CARAMEL FLEUR SEL · PreGel Variegato · ST-87472,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000686,CASSIS · PreGel Variegato · ST-13072,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000687,CHEESECAKE · PreGel Variegato · ST-16272,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000688,CHERRY BONITA · PreGel Variegato · ST-26122,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000689,COCCO SNACK · PreGel Paste · ST-54922,coconut,coconut_paste,coconut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000690,FIKISSIMO · PreGel Variegato · ST-93302,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000691,BERRY · PreGel Variegato · ST-87502,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000692,LEMON BISCUIT · PreGel Variegato · ST-84102,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000693,MANGO ZERO · PreGel Variegato · ST-31546,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000694,PASSION · PreGel Variegato · ST-84006,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000695,PASSION ZERO · PreGel Variegato · ST-31446,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000696,MONTE NERO · PreGel Variegato · ST-72812,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000697,NOCCIOLATTE · PreGel Variegato · ST-53802,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000698,PINOPINGUINO CLASSIC · PreGel Variegato · ST-82272,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000699,PISTACHIO ROCK · PreGel Paste · ST-84672,nut,pistachio_paste,nut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000700,PISTACJA CRYSTAL · PreGel Paste · ST-28672,nut,pistachio_paste,nut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000701,PISTACHIO · PreGel Paste · ST-61572,nut,pistachio_paste,nut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000702,ORANGE ZERO · PreGel Variegato · ST-22622,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000703,SEA BUCKTHORN · PreGel Variegato · ST-84706,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000704,SZARLOTKA · PreGel Variegato · ST-12802,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000705,ARANCIAGRA ACID SUPPLEMENT · PreGel Emulsifier Blend · Dry · ST-41346,stabilizer,stabilizer_emulsifier_mix,,,,STRUCTURAL_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,structural_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000706,CHOPIN · PreGel Base Mix · ST-00949,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000707,FIBRAGEL 100 · PreGel Base Mix · ST-85568,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000708,ZERO E · PreGel Base Mix · ST-48628,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000709,ALLEGRA · PreGel Base Mix · 82404,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000710,BAZA CREMISSIMA BIANCA · PreGel Base Mix · ST-22308,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000711,BAZA CREMOSA · PreGel Base Mix · ST-92108,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000712,FIOCC · PreGel Base Mix · ST-15008,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000713,MATILDE 100 · PreGel Base Mix · ST-85308,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000714,PANNA 50 · PreGel Base Mix · ST-85208,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000715,BAZA VELLUTO · PreGel Base Mix · ST-96428,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000716,BISCOTTO · PreGel Bakery Inclusion · ST-25602,bakery,bakery_component,bakery_cookie,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000717,CACAOPAT · PreGel Paste · ST-56522,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000718,CARAMAO MOU · PreGel Paste · ST-57202,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000719,CARAMEL · PreGel Variegato · ST-50202,flavor_paste,variegato_layering_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000720,CHEESECAKE · PreGel Base Mix · ST-04904,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000721,CIAMBELLA · PreGel Paste · ST-58072,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000722,CINNAMON · PreGel Paste · ST-58472,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000723,CORIANDOLINA STRAWBERRY · PreGel Paste · ST-90722,fruit,fruit_flavor_paste,fruit,berry,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000724,CROCCANTINO RUM · PreGel Paste · ST-50672,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000725,FARCIMAX LEMON CURD · PreGel Paste · ST-24782,fruit,fruit_flavor_paste,fruit,citrus,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000726,FORTEFRUTTO PINEAPPLE N · PreGel Paste · ST-45272,fruit,fruit_flavor_paste,fruit,mango_tropical,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000727,FORTEFRUTTO BANANA N · PreGel Paste · ST-45472,fruit,fruit_flavor_paste,fruit,banana,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000728,FORTEFRUTTO BLACK CURRANT N · PreGel Paste · ST-47372,fruit,fruit_flavor_paste,fruit,berry,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000729,FORTEFRUTTO POMEGRANATE · PreGel Paste · ST-48072,fruit,fruit_flavor_paste,fruit,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000730,FORTEFRUTTO BLUEBERRY N · PreGel Paste · ST-46772,fruit,fruit_flavor_paste,fruit,berry,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000731,FORTEFRUTTO KIWI N · PreGel Paste · ST-46172,fruit,fruit_flavor_paste,fruit,kiwi,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000732,FORTEFRUTTO RASPBERRY N · PreGel Paste · ST-46272,fruit,fruit_flavor_paste,fruit,berry,concentrate,MAIN_PROFILE_SPECIFIC,milk_gelato|sorbet|vegan_gelato,MAIN_CAPABLE,EXACT_PRODUCT,main-exact-raspberry-fortefrutto-0732-milk|main-exact-raspberry-fortefrutto-0732-sorbet|main-exact-raspberry-fortefrutto-0732-vegan,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000733,FORTEFRUTTO FOREST BERRIES N · PreGel Paste · ST-45972,fruit,fruit_flavor_paste,fruit,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000734,FORTEFRUTTO WILD STRAWBERRY · PreGel Paste · ST-42572,fruit,fruit_flavor_paste,fruit,berry,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000735,FORTEFRUTTO WILD STRAWBERRY N · PreGel Paste · ST-47572,fruit,fruit_flavor_paste,fruit,berry,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000736,FORTEFRUTTO RED ORANGE · PreGel Paste · ST-09276,fruit,fruit_flavor_paste,fruit,citrus,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000737,FORTEFRUTTO STRAWBERRY N · PreGel Paste · ST-45872,fruit,fruit_flavor_paste,fruit,berry,concentrate,MAIN_PROFILE_SPECIFIC,milk_gelato|sorbet|vegan_gelato,MAIN_CAPABLE,EXACT_PRODUCT,main-exact-strawberry-fortefrutto-0737-milk|main-exact-strawberry-fortefrutto-0737-sorbet|main-exact-strawberry-fortefrutto-0737-vegan,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000738,FORTEFRUTTO GRAPES N · PreGel Paste · ST-43072,fruit,fruit_flavor_paste,fruit,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000739,FORTEFRUTTO GREEN APPLE · PreGel Paste · ST-42472,fruit,fruit_flavor_paste,fruit,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000740,GRAN STRACCIATELLA · PreGel Chocolate · ST-26506,chocolate,chocolate_component,chocolate_cocoa,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000741,GRAN STRACCIATELLA REALE · PreGel Chocolate · ST-26502,chocolate,chocolate_component,chocolate_cocoa,,,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000742,LEMON 50 · PreGel Base Mix · ST-04044,base_mix,powdered_ice_cream_mix,,,powder,STANDARD_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,standard_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000743,OVISSIMO · PreGel Paste · ST-70516,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000744,PANNACREMA WILLIAMS PEAR · PreGel Paste · ST-76576,fruit,fruit_flavor_paste,fruit,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000745,PANNACREMA ROASTED ALMOND · PreGel Paste · ST-55276,nut,almond_paste,nut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000746,PANNACREMA ROSE · PreGel Paste · ST-57346,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000747,PANNAGEL · PreGel Emulsifier Blend · Dry · ST-02348,stabilizer,stabilizer_emulsifier_mix,,,,STRUCTURAL_ONLY,,MAIN_TECHNICAL_BLOCKED,NONE,,structural_product_not_flavour_main,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000748,GOLDEN · PreGel Paste · ST-25822,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000749,GUMA BALONOWA · PreGel Paste · ST-53072,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000750,MALAGA N · PreGel Paste · ST-59902,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000751,MARZIPAN · PreGel Paste · ST-51002,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000752,MINT GREEN · PreGel Paste · ST-51172,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000753,PANNAPANNA · PreGel Paste · ST-53302,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000754,PISTACCHIO ANATOLIA · PreGel Paste · ST-06872,nut,pistachio_paste,nut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000755,PISTACJA N · PreGel Paste · ST-82702,nut,pistachio_paste,nut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000756,PISTACHIO VERDE PRIMAVERA · PreGel Paste · ST-18972,nut,pistachio_paste,nut,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000757,PRONTOCIOCC · PreGel Paste · ST-28322,flavor_paste,flavored_ice_cream_paste,chocolate_cocoa,,flavour_paste,MAIN_PROFILE_SPECIFIC,chocolate_gelato,MAIN_CAPABLE,EXACT_PRODUCT,main-exact-prontociocc-0757-chocolate,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000758,APPLE PIE · PreGel Paste · ST-57802,fruit,fruit_flavor_paste,fruit,,paste,MAIN_ALLOWED,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000759,TIRAMISU · PreGel Paste · ST-52002,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000760,CLASSICA BOURBON N · PreGel Paste · ST-52602,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
PI-ING-000761,N · PreGel Paste · ST-73472,flavor_paste,flavored_ice_cream_paste,,,flavour_paste,UNKNOWN_REQUIRES_EVIDENCE,,MAIN_CAPABLE_UNCALIBRATED,NONE,,,mapper_basement v1.0 + published product_behavior_policy_versions,Verified
